"user_id","name","email","department","role","joining_date","employee_id","access_level","status","last_login","created_transactions","approval_limit"
"USR000906","Mukesh Bansal","mukesh.bansal@company.com","Operations","Executive","2020-07-11","EMP683389",1,"Active","2025-02-12T09:54:42.963Z",463,172137
"USR000907","Aarav Chopra","aarav.chopra@company.com","Operations","Executive","2018-06-08","EMP328672",4,"Active","2025-02-15T18:20:41.292Z",609,384654
"USR000908","Suresh Malhotra","suresh.malhotra@company.com","Procurement","Executive","2023-11-27","EMP521218",3,"Active","2025-02-17T09:29:50.581Z",815,826944
"USR000909","Vihaan Kapoor","vihaan.kapoor@company.com","IT","Executive","2023-05-26","EMP556761",4,"Active","2025-02-19T04:12:49.127Z",521,96169
"USR000910","Riya Sharma","riya.sharma@company.com","Admin","Executive","2024-04-25","EMP126752",4,"Active","2025-02-15T03:05:59.195Z",692,654364
"USR000911","Priyanka Mehta","priyanka.mehta@company.com","Operations","Executive","2017-05-31","EMP609546",2,"Active","2025-02-13T08:13:40.091Z",297,538605
"USR000912","Mukesh Mehta","mukesh.mehta@company.com","Operations","Executive","2024-08-09","EMP469813",4,"Active","2025-02-16T09:30:26.604Z",428,552481
"USR000913","Rajesh Shah","rajesh.shah@company.com","IT","Executive","2019-06-18","EMP739462",4,"Active","2025-02-09T22:55:05.966Z",776,292281
"USR000914","Arjun Reddy","arjun.reddy@company.com","IT","Executive","2024-12-31","EMP005410",3,"Active","2025-02-12T23:31:04.317Z",228,265699
"USR000915","Reyansh Malhotra","reyansh.malhotra@company.com","IT","Executive","2022-02-01","EMP219980",2,"Active","2025-02-10T15:39:32.196Z",392,42875
"USR000916","Reyansh Bansal","reyansh.bansal@company.com","HR","HR Executive","2024-09-07","EMP825734",3,"Active","2025-02-16T02:54:26.489Z",534,686874
"USR000917","Priya Chopra","priya.chopra@company.com","IT","Executive","2022-05-15","EMP811034",4,"Active","2025-02-10T02:28:17.225Z",736,137725
"USR000918","Dinesh Mehta","dinesh.mehta@company.com","Operations","Executive","2015-02-05","EMP397202",3,"Active","2025-02-17T18:09:05.815Z",279,596270
"USR000919","Arjun Sharma","arjun.sharma@company.com","Marketing","Executive","2023-06-15","EMP591526",3,"Active","2025-02-15T20:54:54.892Z",428,7563
"USR000920","Reyansh Gupta","reyansh.gupta@company.com","Finance","Accountant","2024-10-30","EMP066569",3,"Active","2025-02-12T04:15:28.064Z",529,601539
"USR000921","Reyansh Mehta","reyansh.mehta@company.com","Sales","Sales Executive","2015-08-21","EMP142494",3,"Active","2025-02-18T10:10:12.593Z",96,273227
"USR000922","Ishita Joshi","ishita.joshi@company.com","HR","HR Executive","2018-03-25","EMP008339",3,"Active","2025-02-18T20:23:13.349Z",229,411276
"USR000923","Aarav Mehta","aarav.mehta@company.com","Finance","Controller","2021-03-16","EMP330510",1,"Active","2025-02-15T14:08:01.574Z",323,600491
"USR000924","Sunita Reddy","sunita.reddy@company.com","Finance","Controller","2024-10-27","EMP096698",4,"Active","2025-02-10T07:18:58.511Z",731,702497
"USR000925","Aanya Mehta","aanya.mehta@company.com","IT","Executive","2015-04-11","EMP646169",2,"Active","2025-02-18T17:33:44.935Z",571,518546
"USR000926","Mukesh Bansal","mukesh.bansal@company.com","Admin","Executive","2020-08-24","EMP277604",4,"Active","2025-02-15T18:57:11.847Z",31,317048
"USR000927","Ishita Reddy","ishita.reddy@company.com","IT","Executive","2023-08-21","EMP300690",1,"Active","2025-02-15T04:10:43.716Z",901,65407
"USR000928","Ishita Malhotra","ishita.malhotra@company.com","Admin","Executive","2017-09-13","EMP496998",1,"Active","2025-02-13T08:50:51.724Z",710,194371
"USR000929","Riya Sharma","riya.sharma@company.com","Marketing","Executive","2020-02-17","EMP533337",1,"Active","2025-02-12T01:19:28.107Z",91,564849
"USR000930","Advait Chopra","advait.chopra@company.com","Operations","Executive","2018-08-24","EMP513260",1,"Active","2025-02-11T23:24:10.101Z",452,456922
"USR000931","Dinesh Patel","dinesh.patel@company.com","Sales","Sales Executive","2016-03-06","EMP391162",1,"Active","2025-02-10T07:32:50.968Z",779,168443
"USR000932","Arjun Shah","arjun.shah@company.com","Finance","Financial Analyst","2021-12-25","EMP738611",1,"Active","2025-02-13T02:03:28.677Z",420,922826
"USR000933","Anita Malhotra","anita.malhotra@company.com","HR","HR Executive","2024-05-06","EMP664848",4,"Active","2025-02-17T13:19:00.347Z",321,932514
"USR000934","Suresh Bansal","suresh.bansal@company.com","IT","Executive","2019-12-12","EMP503554",1,"Inactive","2025-02-12T09:47:43.157Z",476,552403
"USR000935","Deepika Kumar","deepika.kumar@company.com","Sales","Business Developer","2019-06-20","EMP882757",1,"Active","2025-02-11T02:26:56.557Z",758,881907
"USR000936","Mukesh Gupta","mukesh.gupta@company.com","Production","Executive","2022-09-16","EMP465502",2,"Active","2025-02-17T05:13:28.091Z",82,882980
"USR000937","Rajesh Joshi","rajesh.joshi@company.com","Marketing","Executive","2018-09-12","EMP871185",3,"Active","2025-02-13T15:05:50.247Z",262,365474
"USR000938","Mukesh Malhotra","mukesh.malhotra@company.com","Procurement","Executive","2020-03-25","EMP447494",2,"Active","2025-02-18T07:30:16.351Z",865,574634
"USR000939","Kavita Verma","kavita.verma@company.com","IT","Executive","2015-01-15","EMP284719",3,"Active","2025-02-13T01:17:03.368Z",928,913800
"USR000940","Kavita Sharma","kavita.sharma@company.com","Marketing","Executive","2019-07-22","EMP024878",1,"Active","2025-02-15T23:12:11.419Z",124,681117
"USR000941","Kavita Malhotra","kavita.malhotra@company.com","R&D","Executive","2015-07-06","EMP914718",1,"Active","2025-02-10T23:53:47.721Z",477,915173
"USR000942","Aanya Malhotra","aanya.malhotra@company.com","Procurement","Executive","2015-07-20","EMP217182",3,"Active","2025-02-18T06:33:58.396Z",372,907157
"USR000943","Priya Malhotra","priya.malhotra@company.com","Admin","Executive","2017-07-04","EMP354816",2,"Active","2025-02-11T20:39:22.527Z",547,138186
"USR000944","Diya Reddy","diya.reddy@company.com","Procurement","Executive","2025-02-15","EMP183335",3,"Active","2025-02-10T05:15:15.758Z",580,232473
"USR000945","Ishita Verma","ishita.verma@company.com","Sales","Business Developer","2016-09-30","EMP037032",2,"Active","2025-02-09T15:16:56.306Z",830,781132
"USR000946","Priya Bansal","priya.bansal@company.com","IT","Executive","2019-09-07","EMP579885",1,"Active","2025-02-17T09:27:24.661Z",701,817563
"USR000947","Riya Patel","riya.patel@company.com","Production","Executive","2020-01-08","EMP294544",3,"Active","2025-02-16T12:03:46.434Z",808,702017
"USR000948","Mukesh Kapoor","mukesh.kapoor@company.com","Production","Executive","2023-12-27","EMP127183",4,"Active","2025-02-18T10:11:55.028Z",855,968983
"USR000949","Ishita Agarwal","ishita.agarwal@company.com","Procurement","Executive","2017-07-17","EMP916882",2,"Inactive","2025-02-18T15:24:36.424Z",120,268644
"USR000950","Diya Sharma","diya.sharma@company.com","Marketing","Executive","2021-07-18","EMP334752",3,"Active","2025-02-11T14:24:23.984Z",622,410684
"USR000951","Vihaan Malhotra","vihaan.malhotra@company.com","Marketing","Executive","2020-04-24","EMP902433",4,"Active","2025-02-14T12:06:16.638Z",223,586748
"USR000952","Anita Kapoor","anita.kapoor@company.com","HR","HR Manager","2025-02-12","EMP103990",4,"Active","2025-02-16T00:54:59.578Z",705,150701
"USR000953","Ishita Kumar","ishita.kumar@company.com","HR","HR Executive","2016-10-22","EMP248832",4,"Active","2025-02-12T01:24:25.066Z",791,209196
"USR000954","Mukesh Joshi","mukesh.joshi@company.com","IT","Executive","2020-06-15","EMP316125",1,"Active","2025-02-19T03:19:12.975Z",263,577660
"USR000955","Suresh Patel","suresh.patel@company.com","HR","Recruiter","2015-02-25","EMP392933",3,"Active","2025-02-13T10:32:51.107Z",118,817124
"USR000956","Anita Kapoor","anita.kapoor@company.com","IT","Executive","2015-02-22","EMP382645",4,"Active","2025-02-15T20:48:07.381Z",112,690075
"USR000957","Vihaan Bansal","vihaan.bansal@company.com","Production","Executive","2020-07-10","EMP644787",3,"Active","2025-02-13T23:19:06.950Z",409,661516
"USR000958","Deepika Reddy","deepika.reddy@company.com","HR","HR Manager","2016-09-24","EMP838861",2,"Active","2025-02-13T17:07:56.444Z",751,341756
"USR000959","Suresh Patel","suresh.patel@company.com","R&D","Executive","2018-10-30","EMP701789",1,"Active","2025-02-14T02:33:03.975Z",733,208752
"USR000960","Anita Patel","anita.patel@company.com","Sales","Business Developer","2019-10-27","EMP401321",3,"Active","2025-02-15T05:19:04.651Z",49,489808
"USR000961","Suresh Singh","suresh.singh@company.com","Operations","Executive","2018-06-16","EMP387377",3,"Active","2025-02-15T02:35:53.541Z",387,11686
"USR000962","Arjun Verma","arjun.verma@company.com","Admin","Executive","2017-09-23","EMP467542",2,"Active","2025-02-12T19:59:45.230Z",571,763987
"USR000963","Advait Gupta","advait.gupta@company.com","IT","Executive","2018-07-22","EMP803130",4,"Active","2025-02-11T05:15:33.093Z",867,152691
"USR000964","Sunita Kapoor","sunita.kapoor@company.com","Marketing","Executive","2023-07-08","EMP789866",4,"Active","2025-02-19T14:02:10.617Z",159,202820
"USR000965","Ramesh Kapoor","ramesh.kapoor@company.com","Production","Executive","2020-12-13","EMP745553",4,"Active","2025-02-10T18:14:28.213Z",255,211746
"USR000966","Kavita Reddy","kavita.reddy@company.com","Admin","Executive","2020-01-26","EMP073781",2,"Active","2025-02-14T21:36:09.254Z",970,301510
"USR000967","Priyanka Malhotra","priyanka.malhotra@company.com","R&D","Executive","2022-01-14","EMP135656",3,"Inactive","2025-02-13T16:39:27.227Z",441,554731
"USR000968","Advait Gupta","advait.gupta@company.com","Marketing","Executive","2018-01-15","EMP361465",1,"Active","2025-02-13T06:14:25.765Z",751,750292
"USR000969","Mukesh Chopra","mukesh.chopra@company.com","HR","HR Manager","2019-12-03","EMP237548",4,"Inactive","2025-02-15T01:31:17.575Z",216,242766
"USR000970","Arjun Agarwal","arjun.agarwal@company.com","Finance","Accountant","2015-03-24","EMP618532",4,"Active","2025-02-18T17:22:06.632Z",376,420483
"USR000971","Dinesh Verma","dinesh.verma@company.com","Marketing","Executive","2017-01-30","EMP239019",1,"Active","2025-02-15T10:14:27.296Z",622,206809
"USR000972","Ramesh Joshi","ramesh.joshi@company.com","HR","HR Executive","2020-04-23","EMP488029",4,"Active","2025-02-12T05:36:59.325Z",737,916375
"USR000973","Ramesh Bansal","ramesh.bansal@company.com","Sales","Sales Manager","2018-04-20","EMP409973",4,"Active","2025-02-17T08:00:25.624Z",467,58120
"USR000974","Advait Bansal","advait.bansal@company.com","Admin","Executive","2017-03-12","EMP012770",3,"Active","2025-02-12T18:45:43.891Z",448,954871
"USR000975","Priyanka Malhotra","priyanka.malhotra@company.com","Operations","Executive","2023-02-11","EMP928784",2,"Inactive","2025-02-13T06:41:21.202Z",343,767387
"USR000976","Suresh Bansal","suresh.bansal@company.com","Sales","Business Developer","2024-05-09","EMP346992",3,"Active","2025-02-17T07:06:51.342Z",328,536925
"USR000977","Suresh Gupta","suresh.gupta@company.com","Procurement","Executive","2017-01-22","EMP009888",4,"Active","2025-02-11T18:39:03.253Z",275,511238
"USR000978","Vihaan Reddy","vihaan.reddy@company.com","HR","Recruiter","2018-04-16","EMP195185",4,"Active","2025-02-18T07:44:24.814Z",781,310100
"USR000979","Advait Kapoor","advait.kapoor@company.com","Finance","Accountant","2023-08-11","EMP866010",2,"Active","2025-02-09T19:19:41.511Z",417,371153
"USR000980","Vihaan Gupta","vihaan.gupta@company.com","Procurement","Executive","2021-03-16","EMP480060",4,"Active","2025-02-18T07:48:00.206Z",927,622566
"USR000981","Arjun Agarwal","arjun.agarwal@company.com","Procurement","Executive","2018-10-13","EMP389348",2,"Active","2025-02-17T00:08:01.869Z",166,504177
"USR000982","Priya Patel","priya.patel@company.com","Production","Executive","2022-03-11","EMP527718",3,"Active","2025-02-18T16:19:03.801Z",183,732376
"USR000983","Riya Chopra","riya.chopra@company.com","Procurement","Executive","2020-03-19","EMP502760",3,"Active","2025-02-18T14:38:42.105Z",683,543297
"USR000984","Ramesh Sharma","ramesh.sharma@company.com","HR","Recruiter","2023-07-29","EMP476713",4,"Active","2025-02-10T10:12:20.815Z",250,86719
"USR000985","Mukesh Joshi","mukesh.joshi@company.com","Procurement","Executive","2018-08-11","EMP168362",1,"Active","2025-02-10T00:58:02.914Z",892,311558
"USR000986","Rajesh Sharma","rajesh.sharma@company.com","Marketing","Executive","2018-02-06","EMP104372",1,"Active","2025-02-11T09:22:09.389Z",761,88505
"USR000987","Anita Singh","anita.singh@company.com","Finance","Financial Analyst","2021-05-30","EMP199672",1,"Active","2025-02-15T02:11:54.146Z",233,312483
"USR000988","Priyanka Mehta","priyanka.mehta@company.com","Marketing","Executive","2021-03-12","EMP469789",3,"Active","2025-02-15T12:40:44.983Z",551,618837
"USR000989","Reyansh Chopra","reyansh.chopra@company.com","Sales","Business Developer","2022-11-14","EMP327304",4,"Active","2025-02-13T09:52:26.217Z",670,96642
"USR000990","Rajesh Gupta","rajesh.gupta@company.com","Procurement","Executive","2015-01-19","EMP216323",2,"Active","2025-02-17T20:35:49.938Z",607,922852
"USR000991","Diya Singh","diya.singh@company.com","Production","Executive","2017-11-11","EMP197728",1,"Active","2025-02-10T10:43:36.463Z",967,97075
"USR000992","Diya Agarwal","diya.agarwal@company.com","IT","Executive","2015-10-08","EMP608553",4,"Active","2025-02-12T19:03:32.164Z",959,407022
"USR000993","Rajesh Chopra","rajesh.chopra@company.com","Finance","Controller","2021-08-17","EMP429580",3,"Active","2025-02-19T07:21:53.560Z",383,762691
"USR000994","Suresh Sharma","suresh.sharma@company.com","Finance","Accountant","2020-03-11","EMP832940",2,"Active","2025-02-18T09:33:43.352Z",585,124865
"USR000995","Anita Joshi","anita.joshi@company.com","Production","Executive","2019-01-25","EMP394417",1,"Active","2025-02-15T01:28:45.664Z",554,338265
"USR000996","Advait Patel","advait.patel@company.com","R&D","Executive","2025-02-16","EMP699682",1,"Active","2025-02-16T07:43:07.698Z",348,100996
"USR000997","Advait Bansal","advait.bansal@company.com","HR","Recruiter","2020-01-15","EMP345325",2,"Active","2025-02-13T03:17:30.913Z",601,7570
"USR000998","Aarav Malhotra","aarav.malhotra@company.com","Production","Executive","2020-04-19","EMP808264",1,"Active","2025-02-11T15:13:42.394Z",140,688931
"USR000999","Diya Mehta","diya.mehta@company.com","Admin","Executive","2017-02-01","EMP584794",3,"Active","2025-02-12T21:21:49.878Z",61,700630
"USR001000","Reyansh Singh","reyansh.singh@company.com","Sales","Sales Executive","2016-08-26","EMP257922",1,"Active","2025-02-16T16:51:56.449Z",878,490635
